time_s	gforce_x	gforce_y	gforce_z	lin_acc_x	lin_acc_y	lin_acc_z
175.503	-0.2	-0.53	0.82	-1.91	-15.34	7.01
175.504	-0.2	-0.53	0.82	-2.0	-14.91	6.92
175.514	-0.21	-0.48	0.82	-2.0	-14.91	6.92
175.514	-0.21	-0.48	0.82	-2.18	-14.42	6.97
175.524	-0.23	-0.41	0.85	-2.18	-14.42	6.97
175.524	-0.23	-0.41	0.85	-2.43	-13.77	7.18
175.54	-0.23	-0.35	0.87	-2.43	-13.77	7.18
175.541	-0.23	-0.35	0.87	-2.55	-13.13	7.43
175.545	-0.22	-0.3	0.9	-2.55	-13.13	7.43
175.546	-0.22	-0.3	0.9	-2.74	-12.61	7.66
175.565	-0.2	-0.26	0.92	-2.74	-12.61	7.66
175.566	-0.2	-0.26	0.92	-2.55	-12.29	7.87
175.567	-0.19	-0.25	0.94	-2.55	-12.29	7.87
175.568	-0.19	-0.25	0.94	-2.62	-12.12	7.99
175.573	-0.17	-0.23	0.97	-2.62	-12.12	7.99
175.574	-0.17	-0.23	0.97	-2.6	-11.97	8.34
175.584	-0.15	-0.22	0.99	-2.6	-11.97	8.34
175.585	-0.15	-0.22	0.99	-2.62	-11.78	8.51
175.594	-0.15	-0.21	1.02	-2.62	-11.78	8.51
175.594	-0.15	-0.21	1.02	-2.83	-11.72	8.74
175.604	-0.14	-0.2	1.04	-2.83	-11.72	8.74
175.605	-0.14	-0.2	1.04	-2.94	-11.59	8.91
175.614	-0.14	-0.21	1.05	-2.94	-11.59	8.91
175.615	-0.14	-0.21	1.05	-3.11	-11.57	9.04
175.624	-0.14	-0.21	1.05	-3.11	-11.57	9.04
175.627	-0.14	-0.21	1.05	-3.3	-11.56	8.99
175.644	-0.15	-0.22	1.05	-3.3	-11.56	8.99
175.646	-0.15	-0.22	1.05	-3.58	-11.67	8.97
175.647	-0.15	-0.24	1.07	-3.58	-11.67	8.97
175.649	-0.15	-0.24	1.07	-3.82	-11.76	9.12
175.661	-0.15	-0.26	1.05	-3.82	-11.76	9.12
175.663	-0.15	-0.26	1.05	-3.99	-11.93	8.96
175.665	-0.15	-0.29	1.05	-3.99	-11.93	8.96
175.666	-0.15	-0.29	1.05	-4.26	-12.19	8.96
175.674	-0.15	-0.33	1.05	-4.26	-12.19	8.96
175.675	-0.15	-0.33	1.05	-4.39	-12.45	8.94
175.686	-0.15	-0.36	1.02	-4.39	-12.45	8.94
175.688	-0.15	-0.36	1.02	-4.6	-12.68	8.63
175.693	-0.14	-0.38	1.01	-4.6	-12.68	8.63
175.694	-0.14	-0.38	1.01	-4.76	-12.82	8.48
175.704	-0.13	-0.4	0.96	-4.76	-12.82	8.48
175.706	-0.13	-0.4	0.96	-4.87	-12.9	7.97
175.714	-0.11	-0.41	0.89	-4.87	-12.9	7.97
175.715	-0.11	-0.41	0.89	-4.89	-12.91	7.29
175.724	-0.07	-0.42	0.88	-4.89	-12.91	7.29
175.725	-0.07	-0.42	0.88	-4.76	-12.88	7.15
175.75	-0.05	-0.41	0.88	-4.76	-12.88	7.15
175.752	-0.05	-0.41	0.88	-4.77	-12.65	7.09
175.755	-0.03	-0.39	0.88	-4.77	-12.65	7.09
175.756	-0.03	-0.39	0.88	-4.85	-12.37	7.01
175.758	-0.02	-0.38	0.91	-4.85	-12.37	7.01
175.76	-0.02	-0.38	0.91	-5.04	-12.1	7.26
175.764	-0.03	-0.37	0.95	-5.04	-12.1	7.26
175.765	-0.03	-0.37	0.95	-5.32	-11.88	7.63
175.774	-0.04	-0.37	0.99	-5.32	-11.88	7.63
175.776	-0.04	-0.37	0.99	-5.68	-11.69	8.04
175.784	-0.04	-0.36	1.04	-5.68	-11.69	8.04
175.786	-0.04	-0.36	1.04	-5.94	-11.4	8.46
175.794	-0.04	-0.33	1.06	-5.94	-11.4	8.46
175.795	-0.04	-0.33	1.06	-6.19	-10.95	8.61
175.804	-0.03	-0.29	1.09	-6.19	-10.95	8.61
175.806	-0.03	-0.29	1.09	-6.27	-10.4	8.86
175.813	0.0	-0.26	1.11	-6.27	-10.4	8.86
175.817	0.0	-0.26	1.11	-6.22	-9.84	8.93
175.836	0.04	-0.23	1.1	-6.22	-9.84	8.93
175.838	0.04	-0.23	1.1	-6.09	-9.34	8.85
175.839	0.08	-0.19	1.13	-6.09	-9.34	8.85
175.84	0.08	-0.19	1.13	-6.12	-8.56	9.03
175.859	0.17	-0.09	1.19	-6.12	-8.56	9.03
175.86	0.17	-0.09	1.19	-5.45	-7.38	9.53
175.864	0.17	-0.09	1.19	-5.45	-7.38	9.53
175.865	0.17	-0.09	1.19	-5.56	-7.05	9.46
175.88	0.14	-0.09	1.18	-5.56	-7.05	9.46
175.881	0.14	-0.09	1.18	-6.24	-6.57	9.25
175.884	0.12	-0.04	1.11	-6.24	-6.57	9.25
175.885	0.12	-0.04	1.11	-6.45	-6.15	8.6
175.893	0.15	0.0	1.05	-6.45	-6.15	8.6
175.894	0.15	0.0	1.05	-6.32	-5.49	7.95
175.903	0.2	0.04	0.99	-6.32	-5.49	7.95
175.905	0.2	0.04	0.99	-6.03	-4.77	7.33
175.914	0.24	0.09	0.92	-6.03	-4.77	7.33
175.914	0.24	0.09	0.92	-5.77	-4.01	6.58
175.924	0.27	0.13	0.88	-5.77	-4.01	6.58
175.926	0.27	0.13	0.88	-5.64	-3.41	6.08
175.944	0.26	0.13	0.85	-5.64	-3.41	6.08
175.945	0.26	0.13	0.85	-5.85	-3.07	5.77
175.946	0.21	0.09	0.87	-5.85	-3.07	5.77
175.949	0.21	0.09	0.87	-6.42	-3.18	5.84
175.969	0.13	0.01	0.9	-6.42	-3.18	5.84
175.97	0.13	0.01	0.9	-7.36	-3.71	6.11
175.971	0.03	-0.04	0.97	-7.36	-3.71	6.11
175.972	0.03	-0.04	0.97	-8.42	-3.9	6.8
175.974	-0.03	-0.06	1.02	-8.42	-3.9	6.8
175.975	-0.03	-0.06	1.02	-9.15	-3.81	7.36
175.986	-0.05	-0.07	1.09	-9.15	-3.81	7.36
175.987	-0.05	-0.07	1.09	-9.48	-3.68	8.01
175.994	-0.05	-0.09	1.15	-9.48	-3.68	8.01
175.995	-0.05	-0.09	1.15	-9.56	-3.51	8.63
176.003	-0.03	-0.09	1.2	-9.56	-3.51	8.63
176.005	-0.03	-0.09	1.2	-9.43	-3.19	9.19
176.013	0.0	-0.08	1.25	-9.43	-3.19	9.19
176.014	0.0	-0.08	1.25	-9.25	-2.81	9.69
176.024	0.0	-0.08	1.29	-9.25	-2.81	9.69
176.024	0.0	-0.08	1.29	-9.27	-2.45	10.05
176.048	0.0	-0.06	1.3	-9.27	-2.45	10.05
176.05	0.0	-0.06	1.3	-9.36	-1.99	10.15
176.051	-0.01	-0.03	1.27	-9.36	-1.99	10.15
176.052	-0.01	-0.03	1.27	-9.47	-1.37	9.9
176.053	-0.01	0.0	1.22	-9.47	-1.37	9.9
176.054	-0.01	0.0	1.22	-9.52	-0.74	9.43
176.064	0.0	0.02	1.15	-9.52	-0.74	9.43
176.065	0.0	0.02	1.15	-9.46	-0.19	8.73
176.073	0.02	0.02	1.06	-9.46	-0.19	8.73
176.075	0.02	0.02	1.06	-9.33	0.14	7.89
176.084	0.03	0.0	0.97	-9.33	0.14	7.89
176.086	0.03	0.0	0.97	-9.17	0.31	7.01
176.094	0.04	-0.03	0.9	-9.17	0.31	7.01
176.094	0.04	-0.03	0.9	-9.04	0.4	6.29
176.104	0.05	-0.05	0.84	-9.04	0.4	6.29
176.105	0.05	-0.05	0.84	-8.94	0.5	5.74
176.113	0.05	-0.08	0.81	-8.94	0.5	5.74
176.114	0.05	-0.08	0.81	-8.86	0.53	5.41
176.123	0.07	-0.12	0.8	-8.86	0.53	5.41
176.125	0.07	-0.12	0.8	-8.65	0.46	5.41
176.144	0.03	-0.16	0.8	-8.65	0.46	5.41
176.145	0.03	-0.16	0.8	-8.95	0.44	5.41
176.146	0.04	-0.2	0.84	-8.95	0.44	5.41
176.147	0.04	-0.2	0.84	-8.81	0.36	5.85
176.166	0.04	-0.24	0.89	-8.81	0.36	5.85
176.168	0.04	-0.24	0.89	-8.73	0.36	6.38
176.169	0.04	-0.27	0.94	-8.73	0.36	6.38
176.17	0.04	-0.27	0.94	-8.64	0.47	6.97
176.174	0.05	-0.27	1.01	-8.64	0.47	6.97
176.175	0.05	-0.27	1.01	-8.45	0.83	7.69
176.184	0.06	-0.24	1.07	-8.45	0.83	7.69
176.186	0.06	-0.24	1.07	-8.2	1.42	8.37
176.193	0.08	-0.19	1.13	-8.2	1.42	8.37
176.194	0.08	-0.19	1.13	-7.9	2.26	9.02
176.206	0.1	-0.12	1.16	-7.9	2.26	9.02
176.207	0.1	-0.12	1.16	-7.54	3.37	9.45
176.213	0.11	-0.03	1.19	-7.54	3.37	9.45
176.214	0.11	-0.03	1.19	-7.24	4.52	9.76
176.223	0.11	0.04	1.19	-7.24	4.52	9.76
176.224	0.11	0.04	1.19	-7.06	5.59	9.91
176.244	0.1	0.11	1.18	-7.06	5.59	9.91
176.245	0.1	0.11	1.18	-6.96	6.61	9.82
176.246	0.09	0.17	1.15	-6.96	6.61	9.82
176.247	0.09	0.17	1.15	-6.87	7.46	9.6
176.261	0.08	0.2	1.1	-6.87	7.46	9.6
176.262	0.08	0.2	1.1	-6.68	8.11	9.22
176.263	0.09	0.22	1.03	-6.68	8.11	9.22
176.265	0.09	0.22	1.03	-6.41	8.5	8.55
176.273	0.1	0.2	0.95	-6.41	8.5	8.55
176.275	0.1	0.2	0.95	-6.06	8.61	7.83
176.287	0.11	0.17	0.89	-6.06	8.61	7.83
176.288	0.11	0.17	0.89	-5.77	8.58	7.26
176.293	0.1	0.16	0.87	-5.77	8.58	7.26
176.294	0.1	0.16	0.87	-5.59	8.63	7.11
176.303	0.09	0.14	0.88	-5.59	8.63	7.11
176.305	0.09	0.14	0.88	-5.47	8.7	7.28
176.314	0.06	0.11	0.91	-5.47	8.7	7.28
176.315	0.06	0.11	0.91	-5.59	8.62	7.64
176.323	0.0	0.06	0.94	-5.59	8.62	7.64
176.325	0.0	0.06	0.94	-5.95	8.3	8.0
176.345	-0.08	0.0	0.98	-5.95	8.3	8.0
176.346	-0.08	0.0	0.98	-6.49	7.89	8.42
176.348	-0.16	-0.06	1.01	-6.49	7.89	8.42
176.351	-0.16	-0.06	1.01	-6.98	7.53	8.78
176.374	-0.22	-0.1	1.02	-6.98	7.53	8.78
176.375	-0.22	-0.1	1.02	-7.33	7.27	9.0
176.376	-0.26	-0.12	1.04	-7.33	7.27	9.0
176.377	-0.26	-0.12	1.04	-7.51	7.22	9.27
176.378	-0.21	-0.13	1.04	-7.51	7.22	9.27
176.378	-0.21	-0.13	1.04	-6.76	7.27	9.33
176.386	-0.12	-0.13	1.03	-6.76	7.27	9.33
176.388	-0.12	-0.13	1.03	-5.62	7.42	9.26
176.394	0.01	-0.13	1.04	-5.62	7.42	9.26
176.395	0.01	-0.13	1.04	-4.01	7.56	9.42
176.404	0.13	-0.11	1.03	-4.01	7.56	9.42
176.406	0.13	-0.11	1.03	-2.61	7.93	9.4
176.415	0.26	-0.11	1.03	-2.61	7.93	9.4
176.416	0.26	-0.11	1.03	-1.0	8.01	9.54
176.423	0.32	-0.11	1.01	-1.0	8.01	9.54
176.425	0.32	-0.11	1.01	-0.18	8.1	9.34
176.445	0.32	-0.12	1.0	-0.18	8.1	9.34
176.447	0.32	-0.12	1.0	0.13	8.14	9.32
176.448	0.28	-0.13	1.02	0.13	8.14	9.32
176.449	0.28	-0.13	1.02	-0.03	8.08	9.54
176.468	0.21	-0.15	1.03	-0.03	8.08	9.54
176.47	0.21	-0.15	1.03	-0.13	8.12	9.69
176.473	0.1	-0.18	1.03	-0.13	8.12	9.69
176.474	0.1	-0.18	1.03	-1.0	7.87	9.73
176.483	0.06	-0.19	1.03	-1.0	7.87	9.73
176.485	0.06	-0.19	1.03	-1.11	7.79	9.8
176.493	0.03	-0.21	1.04	-1.11	7.79	9.8
176.495	0.03	-0.21	1.04	-1.09	7.61	9.91
176.504	0.01	-0.25	1.06	-1.09	7.61	9.91
176.505	0.01	-0.25	1.06	-1.01	7.29	10.1
176.517	0.0	-0.31	1.06	-1.01	7.29	10.1
176.518	0.0	-0.31	1.06	-0.58	6.74	10.25
176.547	0.01	-0.41	1.03	-0.58	6.74	10.25
176.549	0.01	-0.41	1.03	-0.17	5.78	9.91
176.55	0.05	-0.44	0.98	-0.17	5.78	9.91
176.551	0.05	-0.44	0.98	0.48	5.49	9.52
176.553	0.1	-0.46	0.95	0.48	5.49	9.52
176.554	0.1	-0.46	0.95	1.31	5.28	9.23
176.569	0.16	-0.47	0.91	1.31	5.28	9.23
176.57	0.16	-0.47	0.91	2.23	5.18	8.91
176.574	0.22	-0.48	0.9	2.23	5.18	8.91
176.575	0.22	-0.48	0.9	3.15	5.06	8.93
176.584	0.25	-0.49	0.93	3.15	5.06	8.93
176.585	0.25	-0.49	0.93	3.79	4.96	9.24
176.594	0.25	-0.48	0.98	3.79	4.96	9.24
176.594	0.25	-0.48	0.98	4.09	4.98	9.83
176.604	0.22	-0.45	1.04	4.09	4.98	9.83
176.605	0.22	-0.45	1.04	4.19	5.15	10.51
176.618	0.2	-0.41	1.08	4.19	5.15	10.51
176.619	0.2	-0.41	1.08	4.37	5.48	10.96
176.624	0.19	-0.36	1.09	4.37	5.48	10.96
176.625	0.19	-0.36	1.09	4.65	5.84	11.11
176.634	0.2	-0.31	1.07	4.65	5.84	11.11
176.636	0.2	-0.31	1.07	5.16	6.21	10.95
176.644	0.23	-0.27	1.03	5.16	6.21	10.95
176.646	0.23	-0.27	1.03	5.84	6.52	10.6
176.666	0.27	-0.22	0.99	5.84	6.52	10.6
176.669	0.27	-0.22	0.99	6.6	6.77	10.25
176.67	0.31	-0.19	0.96	6.6	6.77	10.25
176.672	0.31	-0.19	0.96	7.31	6.94	10.02
176.675	0.33	-0.15	0.96	7.31	6.94	10.02
176.677	0.33	-0.15	0.96	7.87	7.14	10.06
176.691	0.33	-0.11	0.98	7.87	7.14	10.06
176.695	0.33	-0.11	0.98	8.24	7.29	10.31
176.697	0.3	-0.08	1.01	8.24	7.29	10.31
176.699	0.3	-0.08	1.01	8.35	7.38	10.65
176.705	0.28	-0.05	1.07	8.35	7.38	10.65
176.707	0.28	-0.05	1.07	8.44	7.48	11.18
176.714	0.24	-0.03	1.1	8.44	7.48	11.18
176.715	0.24	-0.03	1.1	8.39	7.45	11.57
176.724	0.22	-0.01	1.11	8.39	7.45	11.57
176.726	0.22	-0.01	1.11	8.46	7.39	11.69
176.747	0.19	-0.01	1.14	8.46	7.39	11.69
176.749	0.19	-0.01	1.14	8.42	7.14	11.99
176.751	0.16	-0.02	1.14	8.42	7.14	11.99
176.752	0.16	-0.02	1.14	8.39	6.81	11.92
176.755	0.13	-0.03	1.13	8.39	6.81	11.92
176.757	0.13	-0.03	1.13	8.65	6.12	11.9
176.765	0.12	-0.06	1.12	8.65	6.12	11.9
176.767	0.12	-0.06	1.12	8.55	5.88	11.75
176.775	0.12	-0.1	1.1	8.55	5.88	11.75
176.777	0.12	-0.1	1.1	8.74	5.25	11.61
176.786	0.12	-0.14	1.07	8.74	5.25	11.61
176.788	0.12	-0.14	1.07	9.16	4.28	11.33
176.804	0.15	-0.21	1.0	9.16	4.28	11.33
176.806	0.15	-0.21	1.0	9.68	3.33	10.68
176.814	0.17	-0.23	0.97	9.68	3.33	10.68
176.816	0.17	-0.23	0.97	9.97	2.81	10.39
176.824	0.18	-0.25	0.94	9.97	2.81	10.39
176.825	0.18	-0.25	0.94	10.27	2.36	10.11
176.848	0.19	-0.25	0.92	10.27	2.36	10.11
176.851	0.19	-0.25	0.92	10.53	2.04	9.94
176.853	0.2	-0.23	0.91	10.53	2.04	9.94
176.856	0.2	-0.23	0.91	10.75	1.94	9.84
176.858	0.21	-0.19	0.91	10.75	1.94	9.84
176.86	0.21	-0.19	0.91	10.97	2.02	9.87
176.864	0.2	-0.14	0.94	10.97	2.02	9.87
176.866	0.2	-0.14	0.94	11.0	2.21	10.15
176.874	0.17	-0.09	0.99	11.0	2.21	10.15
176.876	0.17	-0.09	0.99	10.81	2.5	10.64
176.884	0.12	-0.04	1.06	10.81	2.5	10.64
176.887	0.12	-0.04	1.06	10.42	2.69	11.25
176.894	0.05	0.0	1.1	10.42	2.69	11.25
176.896	0.05	0.0	1.1	9.89	2.73	11.64
176.904	-0.01	0.0	1.14	9.89	2.73	11.64
176.906	-0.01	0.0	1.14	9.36	2.48	12.02
176.916	-0.06	0.0	1.14	9.36	2.48	12.02
176.918	-0.06	0.0	1.14	8.96	2.24	12.01
176.924	-0.07	0.0	1.12	8.96	2.24	12.01
176.925	-0.07	0.0	1.12	8.92	1.89	11.84
176.934	-0.05	-0.01	1.07	8.92	1.89	11.84
176.937	-0.05	-0.01	1.07	9.15	1.53	11.33
176.944	-0.03	-0.04	1.01	9.15	1.53	11.33
176.945	-0.03	-0.04	1.01	9.33	1.04	10.8
176.962	0.0	-0.05	0.97	9.33	1.04	10.8
176.965	0.0	-0.05	0.97	9.71	0.62	10.38
176.966	0.04	-0.06	0.92	9.71	0.62	10.38
176.967	0.04	-0.06	0.92	10.15	0.2	9.94
176.982	0.08	-0.07	0.89	10.15	0.2	9.94
176.985	0.08	-0.07	0.89	10.5	-0.13	9.69
176.987	0.11	0.0	0.88	10.5	-0.13	9.69
176.988	0.11	0.0	0.88	10.8	-0.01	9.56
176.994	0.11	0.0	0.88	10.8	-0.01	9.56
176.996	0.11	0.0	0.88	10.8	-0.01	9.56
177.004	0.06	0.05	0.95	10.8	-0.01	9.56
177.007	0.06	0.05	0.95	10.32	0.25	10.2
177.019	0.01	0.14	1.03	10.32	0.25	10.2
177.022	0.01	0.14	1.03	9.85	0.49	10.88
177.025	-0.03	0.13	1.15	9.85	0.49	10.88
177.027	-0.03	0.13	1.15	9.41	0.42	11.97
177.034	-0.08	0.12	1.25	9.41	0.42	11.97
177.036	-0.08	0.12	1.25	8.95	0.02	12.93
177.044	-0.12	0.13	1.31	8.95	0.02	12.93
177.046	-0.12	0.13	1.31	8.56	-0.15	13.41
177.062	-0.14	0.13	1.35	8.56	-0.15	13.41
177.068	-0.14	0.13	1.35	8.32	-0.36	13.78
177.069	-0.14	0.12	1.34	8.32	-0.36	13.78
177.071	-0.14	0.12	1.34	8.23	-0.78	13.6
177.074	-0.13	0.08	1.27	8.23	-0.78	13.6
177.076	-0.13	0.08	1.27	8.24	-1.5	12.93
177.086	-0.13	0.01	1.18	8.24	-1.5	12.93
177.087	-0.13	0.01	1.18	8.23	-2.42	12.0
177.094	-0.11	-0.06	1.07	8.23	-2.42	12.0
177.095	-0.11	-0.06	1.07	8.3	-3.33	10.93
177.104	-0.09	-0.12	0.96	8.3	-3.33	10.93
177.106	-0.09	-0.12	0.96	8.43	-4.17	9.86
177.115	-0.05	-0.16	0.86	8.43	-4.17	9.86
177.117	-0.05	-0.16	0.86	8.7	-4.9	8.9
177.124	-0.01	-0.2	0.78	8.7	-4.9	8.9
177.125	-0.01	-0.2	0.78	8.98	-5.54	8.13
177.134	0.03	-0.23	0.72	8.98	-5.54	8.13
177.135	0.03	-0.23	0.72	9.29	-6.1	7.56
177.144	0.06	-0.25	0.7	9.29	-6.1	7.56
177.145	0.06	-0.25	0.7	9.47	-6.58	7.35
177.162	0.08	-0.26	0.72	9.47	-6.58	7.35
177.164	0.08	-0.26	0.72	9.5	-6.99	7.48
177.165	0.08	-0.27	0.76	9.5	-6.99	7.48
177.166	0.08	-0.27	0.76	9.2	-7.67	7.75
177.175	0.08	-0.28	0.81	9.2	-7.67	7.75
177.176	0.08	-0.28	0.81	9.18	-7.75	8.28
177.185	0.08	-0.28	0.88	9.18	-7.75	8.28
177.187	0.08	-0.28	0.88	8.97	-8.11	8.83
177.194	0.08	-0.27	0.95	8.97	-8.11	8.83
177.195	0.08	-0.27	0.95	8.82	-8.26	9.43
177.204	0.09	-0.24	1.02	8.82	-8.26	9.43
177.206	0.09	-0.24	1.02	8.65	-8.24	10.08
177.218	0.09	-0.18	1.1	8.65	-8.24	10.08
177.22	0.09	-0.18	1.1	8.42	-8.0	10.79
177.224	0.09	-0.11	1.17	8.42	-8.0	10.79
177.225	0.09	-0.11	1.17	8.21	-7.6	11.38
177.234	0.1	-0.05	1.19	8.21	-7.6	11.38
177.236	0.1	-0.05	1.19	8.01	-7.29	11.51
177.244	0.11	0.0	1.19	8.01	-7.29	11.51
177.245	0.11	0.0	1.19	7.82	-7.1	11.43
177.261	0.11	0.02	1.18	7.82	-7.1	11.43
177.263	0.11	0.02	1.18	7.61	-7.08	11.21
177.265	0.11	0.02	1.15	7.61	-7.08	11.21
177.268	0.11	0.02	1.15	7.01	-7.56	10.73
177.284	0.1	0.01	1.11	7.01	-7.56	10.73
177.287	0.1	0.01	1.11	6.95	-7.74	10.34
177.289	0.1	-0.02	1.07	6.95	-7.74	10.34
177.29	0.1	-0.02	1.07	6.56	-8.18	9.87
177.294	0.09	-0.04	1.03	6.56	-8.18	9.87
177.295	0.09	-0.04	1.03	6.19	-8.64	9.48
177.304	0.09	-0.07	1.01	6.19	-8.64	9.48
177.305	0.09	-0.07	1.01	5.84	-9.07	9.15
177.319	0.08	-0.1	1.01	5.84	-9.07	9.15
177.321	0.08	-0.1	1.01	5.42	-9.57	9.08
177.324	0.08	-0.12	1.0	5.42	-9.57	9.08
177.325	0.08	-0.12	1.0	5.06	-9.99	8.99
177.334	0.07	-0.15	1.02	5.06	-9.99	8.99
177.335	0.07	-0.15	1.02	4.67	-10.41	9.06
177.344	0.08	-0.16	1.04	4.67	-10.41	9.06
177.345	0.08	-0.16	1.04	4.33	-10.61	9.19
177.366	0.08	-0.14	1.06	4.33	-10.61	9.19
177.368	0.08	-0.14	1.06	4.04	-10.56	9.37
177.37	0.09	-0.12	1.07	4.04	-10.56	9.37
177.371	0.09	-0.12	1.07	3.79	-10.52	9.34
177.391	0.1	-0.12	1.05	3.79	-10.52	9.34
177.394	0.1	-0.12	1.05	3.47	-10.61	9.11
177.396	0.1	-0.14	1.01	3.47	-10.61	9.11
177.401	0.1	-0.14	1.01	3.1	-10.84	8.67
177.404	0.11	-0.15	0.95	3.1	-10.84	8.67
177.406	0.11	-0.15	0.95	2.81	-11.06	8.06
177.407	0.13	-0.16	0.89	2.81	-11.06	8.06
177.408	0.13	-0.16	0.89	2.61	-11.19	7.4
177.417	0.15	-0.16	0.84	2.61	-11.19	7.4
177.418	0.15	-0.16	0.84	2.36	-11.21	6.93
177.424	0.16	-0.14	0.82	2.36	-11.21	6.93
177.425	0.16	-0.14	0.82	2.05	-11.03	6.65
177.447	0.17	-0.12	0.82	2.05	-11.03	6.65
177.449	0.17	-0.12	0.82	1.78	-10.85	6.54
177.45	0.2	-0.1	0.82	1.78	-10.85	6.54
177.452	0.2	-0.1	0.82	1.19	-10.58	6.44
177.454	0.21	-0.08	0.86	1.19	-10.58	6.44
177.456	0.21	-0.08	0.86	0.93	-10.38	6.67
177.469	0.21	-0.06	0.91	0.93	-10.38	6.67
177.471	0.21	-0.06	0.91	0.9	-10.18	7.18
177.474	0.23	-0.02	0.98	0.9	-10.18	7.18
177.476	0.23	-0.02	0.98	0.67	-9.69	7.81
177.496	0.24	0.04	1.04	0.67	-9.69	7.81
177.497	0.24	0.04	1.04	0.39	-9.04	8.26
177.498	0.25	0.09	1.08	0.39	-9.04	8.26
177.499	0.25	0.09	1.08	0.04	-8.41	8.62
177.518	0.25	0.13	1.13	0.04	-8.41	8.62
177.52	0.25	0.13	1.13	-0.67	-7.76	9.09
177.521	0.26	0.15	1.18	-0.67	-7.76	9.09
177.522	0.26	0.15	1.18	-0.57	-7.56	9.53
177.524	0.29	0.15	1.17	-0.57	-7.56	9.53
177.525	0.29	0.15	1.17	-0.65	-7.51	9.46
177.534	0.31	0.1	1.15	-0.65	-7.51	9.46
177.535	0.31	0.1	1.15	-0.74	-7.81	9.23
177.544	0.34	0.03	1.08	-0.74	-7.81	9.23
177.545	0.34	0.03	1.08	-0.77	-8.42	8.66
177.559	0.36	-0.06	1.05	-0.77	-8.42	8.66
177.561	0.36	-0.06	1.05	-0.98	-9.09	8.33
177.579	0.31	-0.13	1.04	-0.98	-9.09	8.33
177.581	0.31	-0.13	1.04	-1.99	-9.5	8.39
177.581	0.2	-0.22	1.1	-1.99	-9.5	8.39
177.582	0.2	-0.22	1.1	-3.08	-10.36	8.88
177.585	0.06	-0.31	1.19	-3.08	-10.36	8.88
177.586	0.06	-0.31	1.19	-4.74	-11.08	9.83
177.594	-0.08	-0.43	1.28	-4.74	-11.08	9.83
177.595	-0.08	-0.43	1.28	-6.41	-12.07	10.73
177.617	-0.17	-0.56	1.35	-6.41	-12.07	10.73
177.62	-0.17	-0.56	1.35	-7.54	-13.17	11.45
177.622	-0.16	-0.66	1.35	-7.54	-13.17	11.45
177.626	-0.16	-0.66	1.35	-7.73	-13.87	11.42
177.628	-0.09	-0.69	1.27	-7.73	-13.87	11.42
177.63	-0.09	-0.69	1.27	-7.3	-13.97	10.65
177.638	0.01	-0.69	1.15	-7.3	-13.97	10.65
177.64	0.01	-0.69	1.15	-6.62	-13.63	9.4
177.644	0.12	-0.67	1.04	-6.62	-13.63	9.4
177.648	0.12	-0.67	1.04	-5.87	-13.12	8.25
177.656	0.33	-0.59	0.87	-5.87	-13.12	8.25
177.657	0.33	-0.59	0.87	-4.35	-11.73	6.44
177.665	0.42	-0.55	0.82	-4.35	-11.73	6.44
177.667	0.42	-0.55	0.82	-3.71	-10.88	5.93
177.674	0.51	-0.49	0.81	-3.71	-10.88	5.93
177.675	0.51	-0.49	0.81	-2.79	-10.34	5.81
177.69	0.52	-0.42	0.77	-2.79	-10.34	5.81
177.692	0.52	-0.42	0.77	-2.95	-9.21	5.33
177.693	0.54	-0.33	0.83	-2.95	-9.21	5.33
177.694	0.54	-0.33	0.83	-3.05	-7.98	5.94
177.711	0.46	-0.27	0.9	-3.05	-7.98	5.94
177.711	0.46	-0.27	0.9	-4.04	-6.91	6.64
177.733	0.49	-0.22	0.96	-4.04	-6.91	6.64
177.734	0.49	-0.22	0.96	-3.97	-5.92	7.21
177.735	0.43	-0.17	1.02	-3.97	-5.92	7.21
177.735	0.43	-0.17	1.02	-4.78	-5.05	7.84
177.735	0.37	-0.13	1.07	-4.78	-5.05	7.84
177.736	0.37	-0.13	1.07	-5.48	-4.14	8.38
177.744	0.34	-0.09	1.12	-5.48	-4.14	8.38
177.744	0.34	-0.09	1.12	-5.89	-3.39	8.84
177.754	0.31	-0.07	1.14	-5.89	-3.39	8.84
177.754	0.31	-0.07	1.14	-6.3	-2.65	9.05
177.77	0.31	-0.05	1.14	-6.3	-2.65	9.05
177.77	0.31	-0.05	1.14	-6.42	-2.02	9.08
177.774	0.28	-0.01	1.13	-6.42	-2.02	9.08
177.775	0.28	-0.01	1.13	-6.83	-1.15	9.11
177.788	0.3	-0.07	1.09	-6.83	-1.15	9.11
177.789	0.3	-0.07	1.09	-6.68	-1.3	8.74
177.794	0.28	-0.07	1.09	-6.68	-1.3	8.74
177.794	0.28	-0.07	1.09	-6.85	-0.89	8.7
177.804	0.25	-0.05	1.1	-6.85	-0.89	8.7
177.805	0.25	-0.05	1.1	-7.16	-0.19	8.82
177.814	0.24	-0.05	1.08	-7.16	-0.19	8.82
177.815	0.24	-0.05	1.08	-7.27	0.22	8.69
177.824	0.22	-0.06	1.06	-7.27	0.22	8.69
177.825	0.22	-0.06	1.06	-7.38	0.55	8.5
177.837	0.2	-0.06	1.06	-7.38	0.55	8.5
177.838	0.2	-0.06	1.06	-7.58	0.95	8.57
177.845	0.18	-0.07	1.04	-7.58	0.95	8.57
